Ticket_ID,Customer_ID,Created_Date,Closed_Date,Channel,Severity,Status,Category,Root_Cause,Ticket_Text
T00902,C0420,2022-01-03,2022-01-13,Email,P2,Closed,Performance,Bug,Integration timeout
T00903,C0420,2023-06-19,2023-06-28,Email,P1,Closed,Performance,Config,Integration timeout
T00904,C0421,2022-02-10,2022-02-23,Chat,P1,Closed,Billing,Bug,Issue with compute workload
T00905,C0421,2021-07-27,2021-08-03,Portal,P2,Closed,Billing,Bug,Unexpected billing spike
T00906,C0422,2022-02-16,2022-02-18,Portal,P1,Closed,Performance,Product,Unexpected billing spike
T00907,C0422,2022-11-24,2022-12-01,Portal,P3,Closed,Billing,Config,Issue with compute workload
T00908,C0423,2023-11-14,2023-11-15,Email,P3,Closed,Integration,Bug,Integration timeout
T00909,C0423,2022-12-17,2022-12-23,Portal,P2,Closed,Integration,Product,Integration timeout
T00910,C0423,2022-08-15,2022-08-17,Email,P1,Closed,Billing,Product,Unexpected billing spike
T00911,C0424,2021-12-07,2021-12-13,Portal,P1,Closed,Performance,Config,Integration timeout
T00912,C0424,2023-03-24,2023-04-05,Chat,P3,Closed,Integration,Bug,Integration timeout
T00913,C0424,2021-10-15,2021-10-26,Email,P2,Closed,Billing,Product,Issue with compute workload
T00914,C0425,2021-10-24,2021-10-25,Email,P3,Closed,Integration,Bug,Issue with compute workload
T00915,C0425,2021-12-05,2021-12-12,Portal,P2,Closed,Billing,Bug,Issue with compute workload
T00916,C0425,2023-02-24,2023-03-05,Email,P3,Closed,Integration,Config,Unexpected billing spike
T00917,C0425,2021-09-25,2021-09-27,Portal,P1,Closed,Billing,Product,Issue with compute workload
T00918,C0426,2021-02-27,2021-03-08,Chat,P2,Closed,Billing,Bug,Issue with compute workload
T00919,C0426,2023-05-20,2023-06-03,Email,P2,Closed,Performance,Bug,Integration timeout
T00920,C0426,2023-05-03,2023-05-17,Email,P1,Closed,Integration,Config,Unexpected billing spike
T00921,C0426,2022-05-22,2022-05-24,Portal,P2,Closed,Performance,Bug,Issue with compute workload
T00922,C0427,2021-07-28,2021-08-03,Email,P1,Closed,Performance,Bug,Unexpected billing spike
T00923,C0427,2021-05-24,2021-05-28,Email,P1,Closed,Performance,Config,Issue with compute workload
T00924,C0428,2023-01-05,2023-01-12,Portal,P3,Closed,Integration,Product,Issue with compute workload
T00925,C0429,2021-09-12,2021-09-25,Chat,P2,Closed,Integration,Bug,Integration timeout
T00926,C0429,2022-03-29,2022-04-08,Portal,P3,Closed,Billing,Bug,Integration timeout
T00927,C0430,2022-12-22,2023-01-02,Email,P3,Closed,Integration,Bug,Integration timeout
T00928,C0430,2021-04-03,2021-04-13,Portal,P2,Closed,Performance,Product,Unexpected billing spike
T00929,C0430,2021-12-20,2021-12-29,Chat,P1,Closed,Integration,Config,Integration timeout
T00930,C0430,2023-05-05,2023-05-08,Chat,P3,Closed,Integration,Product,Issue with compute workload
T00931,C0431,2022-02-20,2022-02-21,Email,P1,Closed,Billing,Product,Issue with compute workload
T00932,C0432,2022-07-02,2022-07-03,Portal,P1,Closed,Performance,Product,Integration timeout
T00933,C0433,2023-07-19,2023-07-29,Email,P1,Closed,Integration,Product,Integration timeout
T00934,C0433,2022-04-15,2022-04-23,Email,P2,Closed,Integration,Product,Issue with compute workload
T00935,C0433,2023-01-15,2023-01-21,Email,P3,Closed,Performance,Config,Unexpected billing spike
T00936,C0434,2022-08-05,2022-08-12,Email,P3,Closed,Performance,Product,Integration timeout
T00937,C0434,2023-09-01,2023-09-05,Chat,P3,Closed,Integration,Bug,Issue with compute workload
T00938,C0434,2023-11-18,2023-11-25,Email,P1,Closed,Billing,Config,Integration timeout
T00939,C0435,2022-08-04,2022-08-05,Chat,P1,Closed,Billing,Config,Issue with compute workload
T00940,C0435,2023-01-29,2023-02-05,Email,P3,Closed,Performance,Bug,Unexpected billing spike
T00941,C0435,2023-01-03,2023-01-17,Email,P3,Closed,Performance,Config,Integration timeout
T00942,C0436,2023-01-26,2023-02-09,Email,P1,Closed,Billing,Bug,Unexpected billing spike
T00943,C0436,2022-12-25,2022-12-31,Portal,P3,Closed,Integration,Config,Integration timeout
T00944,C0436,2022-08-01,2022-08-02,Email,P1,Closed,Performance,Bug,Integration timeout
T00945,C0436,2023-09-18,2023-10-02,Portal,P1,Closed,Integration,Bug,Unexpected billing spike
T00946,C0437,2023-09-30,2023-10-07,Email,P1,Closed,Performance,Bug,Unexpected billing spike
T00947,C0437,2023-07-24,2023-08-05,Email,P2,Closed,Integration,Config,Issue with compute workload
T00948,C0438,2023-07-10,2023-07-12,Portal,P1,Closed,Performance,Config,Unexpected billing spike
T00949,C0438,2021-12-20,2021-12-23,Email,P2,Closed,Integration,Bug,Integration timeout
T00950,C0438,2021-11-29,2021-12-05,Chat,P1,Closed,Billing,Bug,Issue with compute workload
T00951,C0438,2022-10-01,2022-10-10,Email,P3,Closed,Performance,Config,Unexpected billing spike
T00952,C0439,2023-03-14,2023-03-27,Portal,P3,Closed,Billing,Product,Unexpected billing spike
T00953,C0440,2022-06-14,2022-06-20,Chat,P3,Closed,Performance,Product,Integration timeout
T00954,C0441,2023-02-03,2023-02-12,Chat,P1,Closed,Billing,Product,Issue with compute workload
T00955,C0442,2022-06-20,2022-06-21,Portal,P1,Closed,Billing,Bug,Issue with compute workload
T00956,C0442,2023-04-17,2023-04-25,Email,P3,Closed,Billing,Bug,Unexpected billing spike
T00957,C0443,2023-07-27,2023-08-06,Email,P3,Closed,Performance,Config,Issue with compute workload
T00958,C0444,2021-07-18,2021-07-22,Chat,P1,Closed,Billing,Bug,Unexpected billing spike
T00959,C0444,2022-12-13,2022-12-14,Chat,P2,Closed,Billing,Bug,Integration timeout
T00960,C0444,2021-07-04,2021-07-14,Chat,P2,Closed,Performance,Product,Unexpected billing spike
T00961,C0445,2023-04-20,2023-04-26,Chat,P3,Closed,Billing,Bug,Issue with compute workload
T00962,C0446,2022-03-08,2022-03-17,Email,P1,Closed,Billing,Config,Issue with compute workload
T00963,C0447,2022-08-08,2022-08-10,Portal,P3,Closed,Billing,Config,Issue with compute workload
T00964,C0448,2022-08-08,2022-08-20,Email,P3,Closed,Performance,Config,Issue with compute workload
T00965,C0448,2023-11-17,2023-11-19,Chat,P1,Closed,Performance,Product,Integration timeout
T00966,C0448,2023-03-19,2023-03-25,Portal,P3,Closed,Billing,Product,Unexpected billing spike
T00967,C0449,2022-06-18,2022-07-01,Chat,P2,Closed,Integration,Config,Integration timeout
T00968,C0450,2023-06-02,2023-06-06,Email,P2,Closed,Performance,Bug,Unexpected billing spike
T00969,C0450,2023-06-12,2023-06-16,Email,P1,Closed,Performance,Bug,Integration timeout
T00970,C0451,2021-10-27,2021-10-29,Chat,P3,Closed,Performance,Config,Issue with compute workload
T00971,C0451,2021-08-02,2021-08-05,Portal,P3,Closed,Integration,Bug,Integration timeout
T00972,C0451,2023-09-29,2023-10-10,Chat,P3,Closed,Integration,Bug,Unexpected billing spike
T00973,C0451,2022-09-06,2022-09-08,Chat,P1,Closed,Performance,Product,Unexpected billing spike
T00974,C0452,2023-10-18,2023-10-21,Email,P3,Closed,Performance,Bug,Unexpected billing spike
T00975,C0452,2023-03-08,2023-03-18,Chat,P3,Closed,Integration,Bug,Issue with compute workload
T00976,C0452,2023-05-12,2023-05-25,Portal,P3,Closed,Billing,Product,Integration timeout
T00977,C0453,2022-06-16,2022-06-29,Email,P3,Closed,Performance,Config,Issue with compute workload
T00978,C0454,2023-02-16,2023-02-19,Chat,P1,Closed,Integration,Bug,Unexpected billing spike
T00979,C0455,2021-07-15,2021-07-26,Email,P2,Closed,Performance,Bug,Integration timeout
T00980,C0455,2022-05-29,2022-06-08,Portal,P3,Closed,Integration,Config,Issue with compute workload
T00981,C0456,2023-04-08,2023-04-14,Email,P3,Closed,Integration,Product,Integration timeout
T00982,C0456,2023-01-05,2023-01-11,Chat,P3,Closed,Performance,Config,Unexpected billing spike
T00983,C0456,2022-09-26,2022-09-28,Chat,P2,Closed,Billing,Config,Integration timeout
T00984,C0457,2023-01-18,2023-01-23,Portal,P2,Closed,Billing,Bug,Issue with compute workload
T00985,C0457,2023-01-14,2023-01-20,Chat,P2,Closed,Integration,Config,Issue with compute workload
T00986,C0457,2022-05-18,2022-05-21,Chat,P2,Closed,Integration,Product,Issue with compute workload
T00987,C0458,2021-09-08,2021-09-20,Email,P1,Closed,Integration,Bug,Unexpected billing spike
T00988,C0458,2023-06-18,2023-07-01,Email,P2,Closed,Performance,Config,Unexpected billing spike
T00989,C0458,2021-09-14,2021-09-21,Email,P1,Closed,Performance,Product,Integration timeout
T00990,C0459,2022-05-18,2022-05-28,Chat,P3,Closed,Integration,Product,Unexpected billing spike
T00991,C0459,2023-04-05,2023-04-16,Portal,P3,Closed,Billing,Config,Unexpected billing spike
T00992,C0459,2022-12-27,2023-01-03,Chat,P2,Closed,Performance,Product,Issue with compute workload
T00993,C0460,2023-05-06,2023-05-07,Portal,P1,Closed,Performance,Bug,Integration timeout
T00994,C0460,2021-12-30,2022-01-08,Email,P1,Closed,Performance,Config,Issue with compute workload
T00995,C0461,2023-10-09,2023-10-22,Portal,P2,Closed,Performance,Config,Issue with compute workload
T00996,C0461,2023-09-20,2023-09-29,Email,P3,Closed,Billing,Product,Unexpected billing spike
T00997,C0462,2023-04-18,2023-04-19,Email,P1,Closed,Billing,Config,Issue with compute workload
T00998,C0462,2023-09-11,2023-09-21,Email,P1,Closed,Billing,Config,Unexpected billing spike
T00999,C0462,2022-09-14,2022-09-19,Chat,P2,Closed,Performance,Bug,Unexpected billing spike
T01000,C0462,2021-10-25,2021-10-31,Email,P1,Closed,Billing,Config,Issue with compute workload
T01001,C0463,2023-05-21,2023-05-27,Chat,P2,Closed,Billing,Bug,Integration timeout
T01002,C0463,2022-11-16,2022-11-19,Portal,P1,Closed,Integration,Product,Integration timeout
T01003,C0464,2022-11-10,2022-11-23,Chat,P1,Closed,Billing,Config,Unexpected billing spike
T01004,C0464,2023-11-28,2023-12-02,Email,P1,Closed,Billing,Bug,Integration timeout
T01005,C0464,2023-09-20,2023-09-22,Chat,P2,Closed,Billing,Product,Issue with compute workload
T01006,C0464,2023-03-20,2023-03-30,Email,P2,Closed,Performance,Config,Integration timeout
T01007,C0466,2023-06-28,2023-07-05,Chat,P3,Closed,Performance,Bug,Integration timeout
T01008,C0466,2023-02-15,2023-02-25,Portal,P2,Closed,Performance,Bug,Issue with compute workload
T01009,C0466,2022-02-19,2022-03-04,Portal,P2,Closed,Billing,Product,Issue with compute workload
T01010,C0467,2022-06-18,2022-07-02,Chat,P1,Closed,Billing,Config,Issue with compute workload
T01011,C0467,2022-07-05,2022-07-17,Chat,P3,Closed,Billing,Product,Unexpected billing spike
T01012,C0467,2021-07-23,2021-08-05,Chat,P3,Closed,Billing,Bug,Integration timeout
T01013,C0468,2022-01-09,2022-01-13,Email,P3,Closed,Integration,Product,Integration timeout
T01014,C0468,2022-01-14,2022-01-26,Portal,P3,Closed,Billing,Config,Issue with compute workload
T01015,C0468,2023-04-30,2023-05-10,Portal,P3,Closed,Billing,Bug,Unexpected billing spike
T01016,C0468,2022-12-09,2022-12-19,Email,P1,Closed,Integration,Bug,Unexpected billing spike
T01017,C0469,2021-10-28,2021-11-10,Chat,P1,Closed,Billing,Config,Integration timeout
T01018,C0469,2022-05-19,2022-05-20,Chat,P1,Closed,Performance,Bug,Integration timeout
T01019,C0469,2023-03-11,2023-03-25,Portal,P3,Closed,Integration,Bug,Integration timeout
T01020,C0470,2022-09-02,2022-09-04,Chat,P3,Closed,Billing,Bug,Issue with compute workload
T01021,C0470,2022-11-13,2022-11-17,Chat,P3,Closed,Integration,Product,Unexpected billing spike
T01022,C0470,2021-05-24,2021-05-25,Portal,P1,Closed,Performance,Product,Integration timeout
T01023,C0470,2022-03-29,2022-04-09,Portal,P2,Closed,Integration,Product,Unexpected billing spike
T01024,C0471,2023-04-03,2023-04-12,Chat,P2,Closed,Performance,Product,Issue with compute workload
T01025,C0472,2022-07-27,2022-07-30,Chat,P2,Closed,Billing,Config,Unexpected billing spike
T01026,C0472,2021-09-26,2021-09-29,Email,P1,Closed,Billing,Product,Integration timeout
T01027,C0472,2022-05-13,2022-05-24,Portal,P1,Closed,Integration,Config,Unexpected billing spike
T01028,C0473,2023-01-13,2023-01-15,Portal,P1,Closed,Integration,Product,Integration timeout
T01029,C0473,2022-06-20,2022-07-01,Chat,P1,Closed,Performance,Config,Issue with compute workload
T01030,C0474,2023-02-20,2023-02-24,Email,P2,Closed,Performance,Bug,Issue with compute workload
T01031,C0474,2023-08-25,2023-09-02,Portal,P1,Closed,Billing,Bug,Unexpected billing spike
T01032,C0475,2023-01-20,2023-02-01,Chat,P2,Closed,Performance,Config,Issue with compute workload
T01033,C0475,2022-07-12,2022-07-25,Portal,P1,Closed,Billing,Product,Integration timeout
T01034,C0475,2022-03-02,2022-03-07,Chat,P1,Closed,Performance,Bug,Unexpected billing spike
T01035,C0476,2022-06-23,2022-07-07,Chat,P2,Closed,Integration,Product,Unexpected billing spike
T01036,C0476,2023-01-26,2023-02-04,Email,P1,Closed,Billing,Bug,Unexpected billing spike
T01037,C0477,2022-01-22,2022-01-25,Email,P2,Closed,Performance,Config,Unexpected billing spike
T01038,C0477,2021-08-12,2021-08-20,Email,P3,Closed,Billing,Product,Issue with compute workload
T01039,C0477,2022-11-14,2022-11-25,Chat,P3,Closed,Billing,Product,Issue with compute workload
T01040,C0477,2023-05-27,2023-06-02,Email,P3,Closed,Performance,Config,Integration timeout
T01041,C0478,2022-10-12,2022-10-16,Email,P1,Closed,Integration,Bug,Unexpected billing spike
T01042,C0478,2022-09-10,2022-09-20,Chat,P1,Closed,Integration,Config,Issue with compute workload
T01043,C0478,2022-06-07,2022-06-15,Email,P2,Closed,Billing,Bug,Unexpected billing spike
T01044,C0479,2023-03-12,2023-03-14,Portal,P1,Closed,Performance,Config,Unexpected billing spike
T01045,C0479,2021-09-14,2021-09-16,Portal,P3,Closed,Integration,Config,Integration timeout
T01046,C0479,2022-03-15,2022-03-24,Chat,P3,Closed,Integration,Product,Integration timeout
T01047,C0479,2021-07-23,2021-07-31,Email,P3,Closed,Integration,Config,Integration timeout
T01048,C0480,2021-10-09,2021-10-14,Chat,P1,Closed,Performance,Config,Integration timeout
T01049,C0480,2022-08-18,2022-08-19,Portal,P2,Closed,Performance,Config,Integration timeout
T01050,C0481,2022-04-21,2022-04-24,Chat,P2,Closed,Billing,Config,Integration timeout
T01051,C0482,2022-09-23,2022-10-01,Portal,P1,Closed,Integration,Product,Integration timeout
T01052,C0483,2022-11-21,2022-11-23,Email,P2,Closed,Billing,Product,Unexpected billing spike
T01053,C0483,2023-08-14,2023-08-27,Email,P1,Closed,Performance,Bug,Issue with compute workload
T01054,C0483,2023-11-29,2023-12-09,Chat,P1,Closed,Integration,Config,Unexpected billing spike
T01055,C0484,2023-01-12,2023-01-13,Email,P1,Closed,Billing,Bug,Unexpected billing spike
T01056,C0484,2023-08-27,2023-09-06,Chat,P2,Closed,Billing,Bug,Unexpected billing spike
T01057,C0484,2023-07-19,2023-07-28,Email,P1,Closed,Performance,Config,Integration timeout
T01058,C0484,2023-07-09,2023-07-15,Portal,P1,Closed,Performance,Bug,Issue with compute workload
T01059,C0485,2022-12-07,2022-12-15,Chat,P3,Closed,Billing,Product,Integration timeout
T01060,C0485,2023-09-22,2023-09-25,Chat,P3,Closed,Performance,Config,Integration timeout
T01061,C0485,2022-05-15,2022-05-19,Portal,P3,Closed,Integration,Bug,Unexpected billing spike
T01062,C0486,2022-06-21,2022-07-04,Email,P1,Closed,Billing,Bug,Unexpected billing spike
T01063,C0486,2022-06-03,2022-06-17,Chat,P3,Closed,Integration,Bug,Integration timeout
T01064,C0486,2022-08-24,2022-08-27,Chat,P2,Closed,Integration,Bug,Issue with compute workload
T01065,C0486,2022-04-08,2022-04-09,Portal,P3,Closed,Billing,Product,Unexpected billing spike
T01066,C0487,2023-09-10,2023-09-15,Email,P3,Closed,Performance,Config,Integration timeout
T01067,C0487,2023-04-29,2023-05-05,Email,P3,Closed,Billing,Product,Issue with compute workload
T01068,C0488,2022-12-29,2022-12-31,Email,P1,Closed,Integration,Config,Integration timeout
T01069,C0488,2023-11-26,2023-12-04,Email,P1,Closed,Performance,Config,Issue with compute workload
T01070,C0488,2023-08-02,2023-08-03,Portal,P1,Closed,Performance,Product,Unexpected billing spike
T01071,C0488,2022-09-25,2022-10-08,Portal,P3,Closed,Performance,Product,Unexpected billing spike
T01072,C0489,2023-08-26,2023-09-03,Portal,P3,Closed,Integration,Config,Issue with compute workload
T01073,C0489,2023-09-24,2023-09-25,Email,P2,Closed,Integration,Config,Integration timeout
T01074,C0490,2022-06-05,2022-06-12,Portal,P2,Closed,Billing,Config,Integration timeout
T01075,C0490,2023-01-09,2023-01-11,Portal,P3,Closed,Performance,Config,Unexpected billing spike
T01076,C0491,2023-03-14,2023-03-28,Chat,P1,Closed,Integration,Config,Issue with compute workload
T01077,C0491,2021-12-20,2022-01-03,Chat,P1,Closed,Billing,Bug,Integration timeout
T01078,C0493,2023-08-24,2023-09-05,Chat,P3,Closed,Performance,Config,Unexpected billing spike
T01079,C0493,2023-11-04,2023-11-08,Email,P3,Closed,Integration,Product,Unexpected billing spike
T01080,C0494,2021-08-01,2021-08-03,Email,P2,Closed,Performance,Bug,Issue with compute workload
T01081,C0496,2021-12-12,2021-12-17,Portal,P2,Closed,Integration,Config,Integration timeout
T01082,C0497,2023-08-02,2023-08-04,Chat,P2,Closed,Integration,Config,Unexpected billing spike
T01083,C0497,2023-07-04,2023-07-06,Chat,P3,Closed,Integration,Config,Issue with compute workload
T01084,C0498,2022-03-02,2022-03-15,Portal,P1,Closed,Integration,Config,Unexpected billing spike
T01085,C0498,2021-09-14,2021-09-20,Chat,P2,Closed,Integration,Product,Integration timeout
T01086,C0498,2021-11-27,2021-12-11,Chat,P1,Closed,Integration,Config,Integration timeout
T01087,C0499,2023-07-22,2023-08-03,Chat,P2,Closed,Integration,Product,Unexpected billing spike
T01088,C0499,2022-05-02,2022-05-03,Chat,P2,Closed,Integration,Config,Integration timeout
T01089,C0499,2021-11-18,2021-11-26,Chat,P2,Closed,Integration,Config,Integration timeout
T01090,C0500,2022-06-09,2022-06-10,Email,P2,Closed,Billing,Config,Issue with compute workload
T01091,C0500,2022-07-06,2022-07-16,Portal,P2,Closed,Billing,Product,Integration timeout
T01092,C0500,2023-06-11,2023-06-19,Portal,P1,Closed,Performance,Product,Unexpected billing spike
T01093,C0501,2023-05-21,2023-05-30,Chat,P2,Closed,Billing,Product,Integration timeout
T01094,C0501,2022-01-07,2022-01-14,Email,P1,Closed,Integration,Product,Unexpected billing spike
T01095,C0501,2021-09-24,2021-10-03,Email,P1,Closed,Integration,Config,Integration timeout
T01096,C0502,2023-07-20,2023-07-22,Chat,P1,Closed,Integration,Config,Integration timeout
T01097,C0503,2022-05-09,2022-05-18,Email,P1,Closed,Integration,Config,Unexpected billing spike
T01098,C0503,2022-01-22,2022-02-04,Chat,P3,Closed,Billing,Bug,Unexpected billing spike
T01099,C0504,2021-12-10,2021-12-16,Email,P3,Closed,Performance,Config,Issue with compute workload
T01100,C0504,2022-03-12,2022-03-16,Portal,P3,Closed,Performance,Product,Integration timeout
T01101,C0504,2022-03-10,2022-03-17,Email,P1,Closed,Integration,Config,Integration timeout
T01102,C0504,2022-04-08,2022-04-17,Chat,P2,Closed,Integration,Config,Integration timeout
T01103,C0505,2023-09-19,2023-09-27,Chat,P1,Closed,Integration,Product,Unexpected billing spike
