Deal_ID,Customer_ID,Month,SKU_ID,Sales_Rep_ID,Sales_Rep_Name,Sales_Team,Sales_Motion,Lead_Source,Deal_Type,Booking_Amount_USD,ARR_Booked_USD,Discount_Pct,List_Price_ARR_USD,Plan_Type,Commit_Type,Usage_Commit_Units
D_C0520,C0520,2021-05-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Partner,New,295605.8,295605.8,12.07,336192.23,Enterprise,Usage commit,12593
D_C0521,C0521,2021-08-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Inbound,New,113772.71,113772.71,5.3,120144.6,Pro,Hybrid,3026
D_C0522,C0522,2023-06-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Outbound,New,272943.46,272943.46,13.14,314222.93,Pro,Hybrid,2193
D_C0523,C0523,2023-06-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Inbound,New,168992.08,168992.08,11.54,191047.92,Pro,Subscription,13708
D_C0524,C0524,2021-07-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Partner,New,316991.35,316991.35,13.96,368402.85,Enterprise,Hybrid,14336
D_C0525,C0525,2023-04-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Outbound,New,248457.6,248457.6,17.99,302973.64,Enterprise,Hybrid,4451
D_C0526,C0526,2022-05-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Partner,New,150244.86,150244.86,7.65,162683.55,Pro,Hybrid,14440
D_C0527,C0527,2022-08-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Partner,New,261468.38,261468.38,7.31,282095.64,Enterprise,Usage commit,6390
D_C0528,C0528,2022-05-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Partner,New,207407.19,207407.19,10.08,230647.37,Enterprise,Hybrid,4556
D_C0529,C0529,2022-09-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Partner,New,143238.4,143238.4,16.58,171699.65,Enterprise,Subscription,9537
D_C0530,C0530,2021-01-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Partner,New,167780.05,167780.05,5.63,177789.46,Pro,Usage commit,4366
D_C0531,C0531,2021-01-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Outbound,New,242267.13,242267.13,5.05,255155.58,Enterprise,Subscription,7685
D_C0532,C0532,2022-11-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Outbound,New,190513.67,190513.67,7.55,206073.64,Enterprise,Usage commit,4052
D_C0533,C0533,2021-06-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Outbound,New,310774.4,310774.4,11.85,352550.07,Pro,Hybrid,9192
D_C0534,C0534,2022-11-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Partner,New,234634.72,234634.72,15.92,279044.95,Enterprise,Usage commit,10770
D_C0535,C0535,2021-09-01,SKU1,ER13,Rep_ER13,Enterprise,High-touch AE,Partner,New,128618.33,128618.33,11.39,145143.12,Enterprise,Usage commit,11919
D_C0536,C0536,2021-02-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Partner,New,294491.97,294491.97,10.16,327807.63,Enterprise,Usage commit,2267
D_C0537,C0537,2022-06-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Outbound,New,289785.96,289785.96,15.86,344420.67,Enterprise,Hybrid,2576
D_C0538,C0538,2021-10-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Inbound,New,151989.05,151989.05,10.04,168960.63,Enterprise,Usage commit,2129
D_C0539,C0539,2021-10-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Partner,New,117517.86,117517.86,15.69,139395.01,Pro,Usage commit,14800
D_C0540,C0540,2023-11-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Outbound,New,124641.33,124641.33,13.27,143717.17,Enterprise,Hybrid,13642
D_C0541,C0541,2021-07-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Inbound,New,318703.76,318703.76,6.44,340633.56,Enterprise,Subscription,13323
D_C0542,C0542,2021-11-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Outbound,New,221990.46,221990.46,5.24,234257.73,Enterprise,Usage commit,2446
D_C0543,C0543,2021-04-01,SKU1,ER07,Rep_ER07,Enterprise,High-touch AE,Partner,New,180482.24,180482.24,15.47,213502.18,Enterprise,Usage commit,8960
D_C0544,C0544,2022-01-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Inbound,New,195039.15,195039.15,13.91,226557.61,Enterprise,Subscription,3498
D_C0545,C0545,2021-03-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Partner,New,181804.28,181804.28,10.03,202070.01,Pro,Usage commit,4702
D_C0546,C0546,2022-04-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Outbound,New,239503.35,239503.35,7.6,259207.9,Enterprise,Subscription,13190
D_C0547,C0547,2023-01-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Outbound,New,131476.7,131476.7,17.53,159421.68,Enterprise,Subscription,10076
D_C0548,C0548,2021-01-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Outbound,New,301748.92,301748.92,13.78,349970.14,Enterprise,Hybrid,10523
D_C0549,C0549,2021-03-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Partner,New,127847.14,127847.14,17.85,155629.15,Enterprise,Usage commit,8772
D_C0550,C0550,2021-02-01,SKU1,ER07,Rep_ER07,Enterprise,High-touch AE,Outbound,New,252306.09,252306.09,11.05,283664.5,Enterprise,Usage commit,10651
D_C0551,C0551,2023-08-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Inbound,New,244693.28,244693.28,6.1,260591.67,Enterprise,Subscription,5770
D_C0552,C0552,2023-12-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Outbound,New,152255.47,152255.47,14.14,177325.98,Enterprise,Hybrid,13385
D_C0553,C0553,2022-05-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Partner,New,209680.38,209680.38,13.2,241555.69,Enterprise,Hybrid,7146
D_C0554,C0554,2021-07-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Partner,New,279322.68,279322.68,17.25,337538.9,Enterprise,Usage commit,10082
D_C0555,C0555,2023-10-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Partner,New,200023.74,200023.74,10.01,222263.6,Enterprise,Usage commit,13771
D_C0556,C0556,2022-10-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Outbound,New,221470.03,221470.03,14.59,259298.51,Pro,Usage commit,14149
D_C0557,C0557,2023-04-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Inbound,New,257500.06,257500.06,5.1,271326.83,Pro,Subscription,13771
D_C0558,C0558,2022-04-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Partner,New,250027.93,250027.93,9.43,276050.69,Pro,Subscription,2315
D_C0559,C0559,2023-03-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Outbound,New,191033.28,191033.28,5.82,202846.35,Enterprise,Usage commit,4194
D_C0560,C0560,2021-11-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Inbound,New,166238.05,166238.05,11.76,188389.61,Pro,Subscription,12376
D_C0561,C0561,2021-04-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Inbound,New,265500.65,265500.65,5.49,280912.27,Pro,Usage commit,12472
D_C0562,C0562,2023-08-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Outbound,New,317647.69,317647.69,10.32,354204.69,Enterprise,Usage commit,7231
D_C0563,C0563,2021-01-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Inbound,New,268287.14,268287.14,12.9,308019.08,Pro,Hybrid,2963
D_C0564,C0564,2021-03-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Inbound,New,290629.5,290629.5,14.42,339583.85,Pro,Hybrid,13317
D_C0565,C0565,2021-05-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Partner,New,208037.5,208037.5,10.82,233280.53,Enterprise,Hybrid,13010
D_C0566,C0566,2023-10-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Inbound,New,153067.11,153067.11,15.11,180312.44,Pro,Subscription,6782
D_C0567,C0567,2021-10-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Partner,New,304902.25,304902.25,16.7,366008.32,Enterprise,Usage commit,13709
D_C0568,C0568,2021-07-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Partner,New,270908.21,270908.21,13.24,312259.09,Pro,Hybrid,10426
D_C0569,C0569,2021-08-01,SKU1,ER13,Rep_ER13,Enterprise,High-touch AE,Outbound,New,215570.26,215570.26,15.53,255217.21,Enterprise,Hybrid,2950
D_C0570,C0570,2021-03-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Inbound,New,170376.88,170376.88,7.76,184719.13,Enterprise,Subscription,11329
D_C0571,C0571,2022-01-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Inbound,New,197236.14,197236.14,6.88,211811.35,Pro,Usage commit,6287
D_C0572,C0572,2023-01-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Outbound,New,226607.74,226607.74,11.97,257424.65,Enterprise,Hybrid,12285
D_C0573,C0573,2022-09-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Partner,New,255452.76,255452.76,11.38,288254.31,Enterprise,Subscription,5427
D_C0574,C0574,2021-08-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Outbound,New,202114.45,202114.45,16.73,242723.41,Pro,Subscription,3488
D_C0575,C0575,2021-08-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Partner,New,177838.03,177838.03,17.0,214269.54,Pro,Subscription,12868
D_C0576,C0576,2022-04-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Partner,New,127781.61,127781.61,13.27,147335.8,Pro,Usage commit,8176
D_C0577,C0577,2023-07-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Inbound,New,312380.81,312380.81,16.69,374950.63,Enterprise,Usage commit,6753
D_C0578,C0578,2022-09-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Partner,New,212571.97,212571.97,15.97,252966.97,Enterprise,Subscription,8443
D_C0579,C0579,2023-02-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Partner,New,227312.71,227312.71,6.57,243310.24,Pro,Hybrid,7844
D_C0580,C0580,2022-02-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Outbound,New,112620.17,112620.17,8.76,123430.46,Enterprise,Subscription,12608
D_C0581,C0581,2022-01-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Partner,New,300129.92,300129.92,9.51,331662.03,Enterprise,Subscription,14473
D_C0582,C0582,2023-01-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Partner,New,269874.53,269874.53,9.23,297319.21,Enterprise,Subscription,13837
D_C0583,C0583,2021-12-01,SKU1,ER08,Rep_ER08,Enterprise,High-touch AE,Inbound,New,173144.88,173144.88,17.17,209037.16,Enterprise,Hybrid,12061
D_C0584,C0584,2022-06-01,SKU1,ER07,Rep_ER07,Enterprise,High-touch AE,Partner,New,277553.73,277553.73,5.19,292748.01,Enterprise,Hybrid,9225
D_C0585,C0585,2021-03-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Inbound,New,168693.68,168693.68,16.91,203015.71,Pro,Hybrid,9244
D_C0586,C0586,2022-07-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Inbound,New,297538.36,297538.36,15.94,353950.84,Enterprise,Hybrid,10610
D_C0587,C0587,2021-09-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Inbound,New,309287.56,309287.56,16.6,370830.56,Pro,Usage commit,7427
D_C0588,C0588,2023-01-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Inbound,New,246594.52,246594.52,6.27,263082.06,Enterprise,Subscription,2703
D_C0589,C0589,2021-10-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Outbound,New,280775.8,280775.8,10.78,314706.31,Enterprise,Subscription,9212
D_C0590,C0590,2023-02-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Partner,New,303319.96,303319.96,15.9,360652.68,Enterprise,Hybrid,9096
D_C0591,C0591,2021-07-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Inbound,New,316573.65,316573.65,9.81,351022.31,Enterprise,Usage commit,4126
D_C0592,C0592,2021-01-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Outbound,New,195413.36,195413.36,8.0,212395.37,Enterprise,Usage commit,7733
D_C0593,C0593,2021-05-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Partner,New,263597.24,263597.24,5.62,279285.53,Enterprise,Subscription,2840
D_C0594,C0594,2021-10-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Partner,New,169310.34,169310.34,8.85,185753.39,Pro,Subscription,7018
D_C0595,C0595,2021-07-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Outbound,New,166414.27,166414.27,9.55,183987.12,Pro,Hybrid,2683
D_C0596,C0596,2022-05-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Partner,New,313616.2,313616.2,7.87,340424.45,Enterprise,Hybrid,14437
D_C0597,C0597,2021-07-01,SKU1,ER05,Rep_ER05,Enterprise,High-touch AE,Outbound,New,210277.05,210277.05,9.64,232720.19,Enterprise,Usage commit,6956
D_C0598,C0598,2023-03-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Inbound,New,207370.2,207370.2,17.18,250398.27,Enterprise,Subscription,3834
D_C0599,C0599,2022-03-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Inbound,New,282313.21,282313.21,6.71,302615.48,Pro,Usage commit,9105
D_C0600,C0600,2022-09-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Inbound,New,233791.57,233791.57,16.85,281166.42,Enterprise,Hybrid,14405
D_C0601,C0601,2021-06-01,SKU1,ER16,Rep_ER16,Enterprise,High-touch AE,Outbound,New,153923.54,153923.54,8.19,167658.73,Pro,Subscription,8388
D_C0602,C0602,2023-09-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Inbound,New,164052.61,164052.61,11.41,185172.67,Enterprise,Hybrid,8331
D_C0603,C0603,2022-12-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Partner,New,279781.73,279781.73,15.98,333004.68,Pro,Hybrid,14184
D_C0604,C0604,2021-05-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Outbound,New,275839.58,275839.58,12.59,315569.11,Pro,Hybrid,6515
D_C0605,C0605,2023-01-01,SKU1,ER07,Rep_ER07,Enterprise,High-touch AE,Partner,New,258446.75,258446.75,11.89,293316.51,Pro,Subscription,13405
D_C0606,C0606,2021-06-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Outbound,New,218676.02,218676.02,13.53,252896.04,Pro,Usage commit,12542
D_C0607,C0607,2023-05-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Inbound,New,198681.03,198681.03,5.82,210961.59,Pro,Subscription,11563
D_C0608,C0608,2021-07-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Inbound,New,137997.35,137997.35,5.14,145468.55,Pro,Usage commit,2839
D_C0609,C0609,2023-11-01,SKU1,ER13,Rep_ER13,Enterprise,High-touch AE,Outbound,New,293067.33,293067.33,15.77,347947.5,Enterprise,Hybrid,10098
D_C0610,C0610,2022-05-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Partner,New,170185.08,170185.08,15.55,201533.11,Enterprise,Subscription,8566
D_C0611,C0611,2021-07-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Outbound,New,206520.54,206520.54,16.67,247842.45,Pro,Usage commit,6524
D_C0612,C0612,2021-07-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Outbound,New,302295.12,302295.12,11.84,342885.19,Enterprise,Usage commit,10128
D_C0613,C0613,2022-08-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Partner,New,165980.57,165980.57,17.14,200302.42,Enterprise,Hybrid,8781
D_C0614,C0614,2022-09-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Inbound,New,119682.47,119682.47,17.86,145698.02,Enterprise,Subscription,7460
D_C0615,C0615,2021-10-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Partner,New,244649.02,244649.02,16.69,293672.4,Enterprise,Usage commit,3410
D_C0616,C0616,2023-05-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Outbound,New,202497.89,202497.89,11.78,229536.97,Enterprise,Hybrid,5034
D_C0617,C0617,2022-01-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Inbound,New,173253.9,173253.9,11.1,194892.85,Enterprise,Subscription,12062
D_C0618,C0618,2023-04-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Outbound,New,310297.95,310297.95,7.11,334045.69,Enterprise,Usage commit,14292
D_C0619,C0619,2021-09-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Partner,New,264591.91,264591.91,11.12,297701.36,Enterprise,Subscription,6498
D_C0620,C0620,2023-12-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Inbound,New,312904.71,312904.71,12.84,359008.61,Enterprise,Usage commit,7144
D_C0621,C0621,2023-07-01,SKU1,ER01,Rep_ER01,Enterprise,High-touch AE,Outbound,New,216675.47,216675.47,10.81,242932.16,Pro,Usage commit,2869
D_C0622,C0622,2022-02-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Outbound,New,290675.99,290675.99,16.18,346799.39,Enterprise,Hybrid,8163
D_C0623,C0623,2021-11-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Outbound,New,237835.61,237835.61,15.72,282186.24,Enterprise,Hybrid,7800
D_C0624,C0624,2021-01-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Partner,New,218741.71,218741.71,14.58,256086.07,Pro,Subscription,9307
D_C0625,C0625,2023-12-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Inbound,New,122468.61,122468.61,5.13,129093.96,Enterprise,Hybrid,4384
D_C0626,C0626,2022-11-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Outbound,New,134008.32,134008.32,17.71,162839.13,Enterprise,Subscription,4120
D_C0627,C0627,2021-06-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Outbound,New,302035.41,302035.41,16.01,359613.85,Enterprise,Usage commit,4434
D_C0628,C0628,2021-02-01,SKU1,ER07,Rep_ER07,Enterprise,High-touch AE,Inbound,New,224644.19,224644.19,9.2,247408.59,Enterprise,Hybrid,4058
D_C0629,C0629,2021-01-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Inbound,New,229873.76,229873.76,10.14,255799.55,Enterprise,Hybrid,13496
D_C0630,C0630,2022-10-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Partner,New,217864.01,217864.01,14.11,253657.75,Enterprise,Hybrid,8337
D_C0631,C0631,2021-04-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Inbound,New,180009.62,180009.62,17.42,217979.67,Enterprise,Usage commit,2891
D_C0632,C0632,2021-10-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Partner,New,247985.22,247985.22,15.99,295195.68,Pro,Subscription,11090
D_C0633,C0633,2021-10-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Partner,New,152528.1,152528.1,12.79,174905.89,Pro,Subscription,10043
D_C0634,C0634,2021-04-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Inbound,New,256302.2,256302.2,13.86,297540.12,Pro,Subscription,8463
D_C0635,C0635,2023-10-01,SKU1,ER15,Rep_ER15,Enterprise,High-touch AE,Outbound,New,175564.39,175564.39,9.59,194186.09,Enterprise,Usage commit,14399
D_C0636,C0636,2023-12-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Outbound,New,115174.03,115174.03,5.17,121456.11,Enterprise,Hybrid,10246
D_C0637,C0637,2023-08-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Outbound,New,221492.36,221492.36,6.77,237582.71,Pro,Subscription,4628
D_C0638,C0638,2023-04-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Partner,New,116128.05,116128.05,10.89,130322.3,Pro,Hybrid,13405
D_C0639,C0639,2021-03-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Outbound,New,265971.32,265971.32,7.13,286397.64,Enterprise,Usage commit,6469
D_C0640,C0640,2022-12-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Outbound,New,193551.06,193551.06,16.49,231765.28,Enterprise,Usage commit,3506
D_C0641,C0641,2022-03-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Partner,New,217088.21,217088.21,7.65,235080.16,Enterprise,Subscription,3799
D_C0642,C0642,2021-05-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Outbound,New,134549.57,134549.57,11.06,151289.14,Pro,Usage commit,2265
D_C0643,C0643,2022-09-01,SKU1,ER02,Rep_ER02,Enterprise,High-touch AE,Inbound,New,296439.35,296439.35,14.69,347488.2,Enterprise,Subscription,9087
D_C0644,C0644,2021-01-01,SKU1,ER10,Rep_ER10,Enterprise,High-touch AE,Inbound,New,156539.18,156539.18,9.53,173023.69,Enterprise,Usage commit,5073
D_C0645,C0645,2023-02-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Outbound,New,264469.5,264469.5,5.71,280484.67,Pro,Usage commit,10724
D_C0646,C0646,2023-08-01,SKU1,ER07,Rep_ER07,Enterprise,High-touch AE,Outbound,New,159857.28,159857.28,8.14,174021.53,Enterprise,Usage commit,12853
D_C0647,C0647,2021-01-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Inbound,New,229057.04,229057.04,5.28,241829.4,Enterprise,Subscription,14345
D_C0648,C0648,2021-11-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Partner,New,157402.94,157402.94,15.95,187282.52,Enterprise,Hybrid,5136
D_C0649,C0649,2023-05-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Partner,New,126349.04,126349.04,6.23,134749.22,Pro,Subscription,6628
D_C0650,C0650,2021-04-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Outbound,New,125098.58,125098.58,13.43,144505.19,Enterprise,Usage commit,10423
D_C0651,C0651,2021-01-01,SKU1,ER20,Rep_ER20,Enterprise,High-touch AE,Partner,New,250982.46,250982.46,17.81,305362.22,Enterprise,Subscription,7339
D_C0652,C0652,2023-04-01,SKU1,ER12,Rep_ER12,Enterprise,High-touch AE,Outbound,New,284357.82,284357.82,7.03,305855.65,Pro,Subscription,6063
D_C0653,C0653,2021-08-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Partner,New,201682.86,201682.86,14.49,235850.29,Enterprise,Hybrid,9257
D_C0654,C0654,2021-08-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Outbound,New,261216.97,261216.97,7.52,282447.45,Enterprise,Hybrid,4297
D_C0655,C0655,2021-05-01,SKU1,ER13,Rep_ER13,Enterprise,High-touch AE,Inbound,New,114764.96,114764.96,10.77,128616.15,Enterprise,Hybrid,5277
D_C0656,C0656,2021-09-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Inbound,New,241578.3,241578.3,14.17,281466.41,Enterprise,Subscription,14846
D_C0657,C0657,2022-02-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Outbound,New,278684.49,278684.49,11.44,314675.8,Enterprise,Usage commit,4003
D_C0658,C0658,2021-08-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Inbound,New,315160.71,315160.71,8.22,343370.37,Enterprise,Subscription,10345
D_C0659,C0659,2021-12-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Inbound,New,297714.97,297714.97,6.87,319677.37,Enterprise,Usage commit,11598
D_C0660,C0660,2021-11-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Inbound,New,130356.38,130356.38,11.77,147740.73,Pro,Usage commit,7898
D_C0661,C0661,2021-11-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Partner,New,319054.55,319054.55,6.31,340558.15,Enterprise,Usage commit,9759
D_C0662,C0662,2021-10-01,SKU1,ER08,Rep_ER08,Enterprise,High-touch AE,Outbound,New,197741.04,197741.04,10.27,220383.85,Pro,Usage commit,8522
D_C0663,C0663,2021-10-01,SKU1,ER11,Rep_ER11,Enterprise,High-touch AE,Partner,New,170939.04,170939.04,6.77,183353.98,Pro,Usage commit,12507
D_C0664,C0664,2021-09-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Inbound,New,225569.92,225569.92,11.5,254877.32,Pro,Hybrid,5883
D_C0665,C0665,2023-08-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Partner,New,229572.25,229572.25,17.83,279373.92,Enterprise,Hybrid,2294
D_C0666,C0666,2023-11-01,SKU1,ER04,Rep_ER04,Enterprise,High-touch AE,Partner,New,243744.31,243744.31,7.67,263992.33,Enterprise,Hybrid,7863
D_C0667,C0667,2023-08-01,SKU1,ER14,Rep_ER14,Enterprise,High-touch AE,Outbound,New,288546.4,288546.4,9.43,318597.41,Pro,Hybrid,14920
D_C0668,C0668,2021-12-01,SKU1,ER18,Rep_ER18,Enterprise,High-touch AE,Outbound,New,280804.89,280804.89,5.98,298663.83,Pro,Hybrid,11232
D_C0669,C0669,2022-09-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Inbound,New,114738.19,114738.19,15.09,135131.3,Enterprise,Usage commit,8110
D_C0670,C0670,2021-10-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Outbound,New,189226.56,189226.56,8.88,207656.18,Enterprise,Hybrid,7328
D_C0671,C0671,2023-04-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Inbound,New,228548.06,228548.06,6.78,245172.24,Enterprise,Hybrid,10883
D_C0672,C0672,2023-04-01,SKU1,ER17,Rep_ER17,Enterprise,High-touch AE,Partner,New,301286.71,301286.71,5.46,318692.32,Pro,Usage commit,14587
D_C0673,C0673,2023-04-01,SKU1,ER13,Rep_ER13,Enterprise,High-touch AE,Inbound,New,150427.88,150427.88,15.41,177828.12,Pro,Subscription,14143
D_C0674,C0674,2021-04-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Partner,New,190820.19,190820.19,17.82,232194.65,Enterprise,Usage commit,11768
D_C0675,C0675,2023-04-01,SKU1,ER09,Rep_ER09,Enterprise,High-touch AE,Partner,New,314370.48,314370.48,11.47,355097.2,Pro,Usage commit,4428
D_C0676,C0676,2023-03-01,SKU1,ER19,Rep_ER19,Enterprise,High-touch AE,Inbound,New,260077.41,260077.41,11.38,293465.06,Pro,Subscription,8563
D_C0677,C0677,2023-08-01,SKU1,ER03,Rep_ER03,Enterprise,High-touch AE,Outbound,New,240419.78,240419.78,17.06,289866.74,Pro,Hybrid,11002
D_C0678,C0678,2021-10-01,SKU1,ER06,Rep_ER06,Enterprise,High-touch AE,Partner,New,128514.93,128514.93,5.65,136209.33,Enterprise,Subscription,5142
